Date,Price,Open,High,Low,Vol.,Change %
2017-06-30,"1,246.00","1,250.10","1,251.90","1,242.80",2.54K,-0.28%
2017-07-03,"1,222.90","1,245.70","1,246.20","1,222.20",5.94K,-1.85%
2017-07-04,"1,221.70","1,220.10","1,228.40","1,216.50",366.77K,-0.10%
2017-07-05,"1,225.30","1,225.50","1,231.80","1,220.40",7.96K,0.29%
2017-07-06,"1,226.90","1,230.20","1,232.00","1,225.60",1.24K,0.13%
2017-07-07,"1,213.30","1,228.50","1,231.00","1,210.10",2.18K,-1.11%
2017-07-10,"1,216.80","1,216.00","1,217.90","1,207.60",10.36K,0.29%
2017-07-11,"1,218.30","1,216.00","1,220.30","1,211.00",5.16K,0.12%
2017-07-12,"1,222.70","1,220.00","1,228.50","1,216.40",3.61K,0.36%
2017-07-13,"1,220.80","1,221.60","1,226.50","1,219.20",3.04K,-0.16%
2017-07-14,"1,231.00","1,220.60","1,235.60","1,217.40",4.83K,0.84%
2017-07-17,"1,237.20","1,230.60","1,238.80","1,230.60",3.03K,0.50%
2017-07-18,"1,245.30","1,237.20","1,247.30","1,235.70",3.05K,0.65%
2017-07-19,"1,245.30","1,245.80","1,246.70","1,238.60",3.33K,0.00%
2017-07-20,"1,248.70","1,244.00","1,250.20","1,238.00",7.96K,0.27%
2017-07-21,"1,257.90","1,247.00","1,258.70","1,246.30",6.42K,0.74%
2017-07-24,"1,257.60","1,258.10","1,262.00","1,255.30",9.28K,-0.02%
2017-07-25,"1,255.40","1,259.50","1,261.20","1,252.10",6.36K,-0.17%
2017-07-26,"1,252.50","1,252.90","1,266.60","1,246.60",18.16K,-0.23%
2017-07-27,"1,263.20","1,263.70","1,268.10","1,257.10",15.08K,0.85%
2017-07-28,"1,275.30","1,265.00","1,277.00","1,263.20",250.89K,0.96%
2017-07-31,"1,273.40","1,276.30","1,277.30","1,271.70",165.13K,-0.15%
2017-08-01,"1,279.40","1,275.60","1,280.30","1,268.40",213.54K,0.47%
2017-08-02,"1,278.40","1,275.20","1,279.00","1,268.90",210.98K,-0.08%
2017-08-03,"1,274.40","1,272.60","1,277.00","1,262.90",207.02K,-0.31%
2017-08-04,"1,264.60","1,275.30","1,276.50","1,259.80",270.85K,-0.77%
2017-08-07,"1,264.70","1,264.30","1,265.60","1,261.30",123.21K,0.01%
2017-08-08,"1,262.60","1,262.90","1,271.00","1,257.10",247.54K,-0.17%
2017-08-09,"1,279.30","1,266.10","1,284.70","1,265.90",290.97K,1.32%
2017-08-10,"1,290.10","1,283.20","1,293.80","1,280.30",269.83K,0.84%
2017-08-11,"1,294.00","1,292.50","1,298.10","1,286.70",265.33K,0.30%
2017-08-14,"1,290.40","1,296.40","1,296.40","1,284.20",238.07K,-0.28%
2017-08-15,"1,279.70","1,287.00","1,287.70","1,272.70",287.56K,-0.83%
2017-08-16,"1,282.90","1,276.90","1,289.50","1,273.20",273.20K,0.25%
2017-08-17,"1,292.40","1,290.00","1,296.00","1,286.40",329.84K,0.74%
2017-08-18,"1,291.60","1,293.80","1,306.90","1,289.10",396.54K,-0.06%
2017-08-21,"1,296.70","1,289.10","1,299.70","1,286.20",261.48K,0.39%
2017-08-22,"1,291.00","1,297.10","1,298.10","1,287.00",268.99K,-0.44%
2017-08-23,"1,294.70","1,290.40","1,297.00","1,287.90",235.69K,0.29%
2017-08-24,"1,292.00","1,296.00","1,296.80","1,289.30",246.72K,-0.21%
2017-08-25,"1,297.90","1,291.30","1,301.40","1,281.30",358.61K,0.46%
2017-08-28,"1,315.30","1,297.60","1,317.80","1,297.00",321.81K,1.34%
2017-08-29,"1,318.90","1,320.50","1,331.90","1,310.60",460.45K,0.27%
2017-08-30,"1,314.10","1,314.80","1,319.30","1,310.10",312.01K,-0.36%
2017-08-31,"1,322.20","1,314.10","1,329.00","1,302.30",376.31K,0.62%
2017-09-01,"1,330.40","1,326.90","1,334.50","1,321.40",368.17K,0.62%
2017-09-04,"1,344.50","1,339.70","1,349.70","1,331.10",368.17K,1.06%
2017-09-05,"1,344.50","1,339.70","1,349.70","1,331.10",557.99K,0.00%
2017-09-06,"1,339.00","1,345.00","1,347.70","1,336.40",309.35K,-0.41%
2017-09-07,"1,350.30","1,339.00","1,355.50","1,337.20",363.78K,0.84%
2017-09-08,"1,351.20","1,354.00","1,362.40","1,347.10",386.65K,0.07%
2017-09-11,"1,335.70","1,341.50","1,344.60","1,330.60",303.11K,-1.15%
2017-09-12,"1,332.70","1,331.70","1,336.30","1,326.70",287.75K,-0.22%
2017-09-13,"1,328.00","1,336.20","1,340.50","1,324.50",306.37K,-0.35%
2017-09-14,"1,329.30","1,327.60","1,334.90","1,319.50",336.58K,0.10%
2017-09-15,"1,325.20","1,333.70","1,338.20","1,323.00",320.51K,-0.31%
2017-09-18,"1,310.80","1,324.00","1,324.00","1,308.10",271.33K,-1.09%
2017-09-19,"1,310.60","1,310.50","1,315.30","1,308.70",275.31K,-0.02%
2017-09-20,"1,316.40","1,314.70","1,319.80","1,299.50",351.42K,0.44%
2017-09-21,"1,294.80","1,304.80","1,305.00","1,291.20",402.21K,-1.64%
2017-09-22,"1,297.50","1,294.10","1,301.90","1,294.10",264.47K,0.21%
2017-09-25,"1,311.50","1,301.50","1,315.80","1,291.70",362.67K,1.08%
2017-09-26,"1,301.70","1,314.20","1,317.10","1,295.00",385.65K,-0.75%
2017-09-27,"1,287.80","1,297.30","1,299.20","1,284.10",374.77K,-1.07%
2017-09-28,"1,292.80","1,289.20","1,295.30","1,284.60",1.69K,0.39%
2017-09-29,"1,288.90","1,293.90","1,297.00","1,282.50",3.49K,-0.30%
2017-10-02,"1,279.90","1,286.60","1,286.60","1,276.30",2.19K,-0.70%
2017-10-03,"1,278.70","1,277.30","1,281.10","1,275.20",1.56K,-0.09%
2017-10-04,"1,280.90","1,278.30","1,288.70","1,277.20",1.81K,0.17%
2017-10-05,"1,277.30","1,282.00","1,285.50","1,273.40",1.83K,-0.28%
2017-10-06,"1,279.00","1,275.40","1,283.00","1,267.00",5.14K,0.13%
2017-10-09,"1,289.10","1,283.30","1,291.90","1,282.00",3.10K,0.79%
2017-10-10,"1,298.00","1,290.50","1,300.80","1,289.80",14.67K,0.69%
2017-10-11,"1,293.10","1,294.40","1,300.00","1,291.60",2.44K,-0.38%
2017-10-12,"1,300.80","1,298.60","1,303.50","1,296.40",6.41K,0.60%
2017-10-13,"1,308.90","1,300.20","1,310.20","1,297.50",2.65K,0.62%
2017-10-16,"1,307.30","1,310.30","1,312.70","1,296.90",1.96K,-0.12%
2017-10-17,"1,290.40","1,301.60","1,302.40","1,287.70",7.30K,-1.29%
2017-10-18,"1,287.20","1,291.00","1,294.30","1,282.90",3.24K,-0.25%
2017-10-19,"1,294.20","1,287.00","1,295.90","1,282.00",22.76K,0.54%
2017-10-20,"1,284.60","1,296.20","1,296.50","1,283.70",11.08K,-0.74%
2017-10-23,"1,285.10","1,283.40","1,288.30","1,277.70",3.15K,0.04%
2017-10-24,"1,282.50","1,286.90","1,289.00","1,279.00",2.99K,-0.20%
2017-10-25,"1,283.20","1,282.40","1,285.20","1,276.10",4.48K,0.05%
2017-10-26,"1,273.80","1,283.80","1,287.80","1,270.90",11.67K,-0.73%
2017-10-27,"1,276.00","1,272.20","1,279.00","1,268.10",4.06K,0.17%
2017-10-30,"1,281.90","1,278.10","1,283.90","1,274.00",7.20K,0.46%
