Date,Price,Open,High,Low,Vol.,Change %
2016-04-27,"1,250.40","1,245.70","1,254.60","1,240.70",171.51K,0.56%
2016-04-28,"1,266.40","1,247.30","1,271.70","1,239.10",227.21K,1.28%
2016-04-29,"1,290.50","1,268.00","1,299.00","1,267.00",273.99K,1.90%
2016-05-02,"1,295.80","1,293.20","1,306.00","1,289.60",198.26K,0.41%
2016-05-03,"1,291.80","1,293.40","1,303.90","1,284.00",214.99K,-0.31%
2016-05-04,"1,274.40","1,287.70","1,291.80","1,273.60",212.95K,-1.35%
2016-05-05,"1,272.30","1,281.20","1,288.40","1,270.60",174.58K,-0.16%
2016-05-06,"1,294.00","1,279.30","1,297.70","1,276.20",257.61K,1.71%
2016-05-09,"1,266.60","1,286.70","1,289.50","1,262.80",225.23K,-2.12%
2016-05-10,"1,264.80","1,265.40","1,272.00","1,258.30",174.08K,-0.14%
2016-05-11,"1,275.50","1,267.30","1,280.80","1,266.30",239.70K,0.85%
2016-05-12,"1,271.20","1,279.30","1,282.50","1,262.90",218.10K,-0.34%
2016-05-13,"1,272.70","1,264.80","1,277.70","1,264.00",174.35K,0.12%
2016-05-16,"1,274.20","1,273.10","1,290.40","1,271.60",198.78K,0.12%
2016-05-17,"1,276.90","1,274.90","1,283.90","1,270.10",205.19K,0.21%
2016-05-18,"1,274.40","1,280.60","1,283.50","1,256.00",233.58K,-0.20%
2016-05-19,"1,254.80","1,259.10","1,262.30","1,244.60",270.06K,-1.54%
2016-05-20,"1,252.90","1,256.30","1,261.20","1,249.60",205.16K,-0.15%
2016-05-23,"1,251.50","1,251.70","1,256.80","1,243.50",218.72K,-0.11%
2016-05-24,"1,229.20","1,249.50","1,252.80","1,226.20",322.96K,-1.78%
2016-05-25,"1,223.80","1,227.30","1,230.20","1,217.70",246.05K,-0.44%
2016-05-26,"1,220.40","1,223.60","1,234.60","1,218.40",199.78K,-0.28%
2016-05-27,"1,216.70","1,222.30","1,225.80","1,209.00",200.00K,-0.30%
2016-05-30,"1,217.50","1,215.10","1,220.60","1,201.50",236.15K,0.07%
2016-06-01,"1,214.70","1,217.90","1,222.90","1,208.20",159.62K,-0.23%
2016-06-02,"1,212.60","1,215.90","1,220.00","1,212.00",112.60K,-0.17%
2016-06-03,"1,242.90","1,212.80","1,247.40","1,209.10",240.70K,2.50%
2016-06-06,"1,247.40","1,245.50","1,251.30","1,242.10",162.94K,0.36%
2016-06-07,"1,247.00","1,248.00","1,249.00","1,236.90",120.51K,-0.03%
2016-06-08,"1,262.30","1,247.00","1,267.20","1,245.50",181.73K,1.23%
2016-06-09,"1,272.70","1,264.60","1,274.40","1,259.40",153.26K,0.82%
2016-06-10,"1,275.90","1,271.50","1,280.90","1,267.30",160.81K,0.25%
2016-06-13,"1,286.90","1,278.30","1,290.30","1,275.20",202.81K,0.86%
2016-06-14,"1,288.10","1,286.20","1,293.00","1,278.60",193.07K,0.09%
2016-06-15,"1,288.30","1,288.10","1,300.00","1,281.30",199.45K,0.02%
2016-06-16,"1,298.40","1,295.00","1,318.90","1,280.10",354.15K,0.78%
2016-06-17,"1,294.80","1,282.40","1,302.70","1,278.80",211.62K,-0.28%
2016-06-20,"1,292.10","1,293.00","1,296.80","1,280.80",193.80K,-0.21%
2016-06-21,"1,272.50","1,292.50","1,297.40","1,267.10",207.16K,-1.52%
2016-06-22,"1,270.00","1,271.40","1,273.50","1,263.80",132.68K,-0.20%
2016-06-23,"1,263.10","1,268.10","1,274.90","1,256.90",152.59K,-0.54%
2016-06-24,"1,322.40","1,254.30","1,362.60","1,252.80",574.24K,4.69%
2016-06-27,"1,324.70","1,322.30","1,340.00","1,320.80",258.33K,0.17%
2016-06-28,"1,317.90","1,328.30","1,329.50","1,308.20",195.98K,-0.51%
2016-06-29,"1,326.90","1,313.90","1,331.00","1,313.30",176.82K,0.68%
2016-06-30,"1,320.60","1,321.00","1,326.50","1,315.30",192.95K,-0.47%
2016-07-01,"1,339.00","1,324.80","1,347.00","1,323.10",223.73K,1.39%
2016-07-04,"1,358.70","1,345.00","1,360.30","1,338.50",353.81K,1.47%
2016-07-06,"1,367.10","1,358.00","1,377.50","1,356.30",237.06K,0.62%
2016-07-07,"1,362.10","1,365.70","1,372.90","1,352.00",218.46K,-0.37%
2016-07-08,"1,358.40","1,361.00","1,371.80","1,336.30",301.19K,-0.27%
2016-07-11,"1,356.60","1,368.90","1,376.50","1,351.80",230.70K,-0.13%
2016-07-12,"1,335.30","1,356.30","1,358.90","1,331.00",257.34K,-1.57%
2016-07-13,"1,343.60","1,334.00","1,346.30","1,328.10",204.59K,0.62%
2016-07-14,"1,332.20","1,344.50","1,348.00","1,320.40",264.33K,-0.85%
2016-07-15,"1,327.40","1,336.40","1,339.50","1,322.60",191.83K,-0.36%
2016-07-18,"1,329.30","1,333.40","1,336.00","1,323.50",163.21K,0.14%
2016-07-19,"1,332.30","1,329.10","1,335.50","1,325.80",150.62K,0.23%
2016-07-20,"1,319.30","1,332.20","1,338.80","1,312.50",224.99K,-0.98%
2016-07-21,"1,331.00","1,316.20","1,334.00","1,310.70",253.46K,0.89%
2016-07-22,"1,323.40","1,331.40","1,334.00","1,319.40",232.26K,-0.57%
2016-07-25,"1,319.50","1,322.70","1,323.40","1,311.10",263.66K,-0.29%
2016-07-26,"1,320.80","1,315.50","1,324.40","1,313.60",203.41K,0.10%
2016-07-27,"1,326.70","1,319.90","1,342.30","1,315.60",215.39K,0.45%
2016-07-28,"1,341.20","1,347.50","1,352.60","1,339.20",194.76K,1.09%
2016-07-29,"1,357.50","1,342.70","1,362.00","1,335.00",229.25K,1.22%
2016-08-01,"1,359.60","1,357.20","1,361.90","1,353.20",112.66K,0.15%
2016-08-02,"1,372.60","1,360.60","1,374.20","1,353.70",161.78K,0.96%
2016-08-03,"1,364.70","1,370.50","1,373.40","1,360.60",138.59K,-0.58%
2016-08-04,"1,367.40","1,364.70","1,371.40","1,355.10",170.00K,0.20%
2016-08-05,"1,344.40","1,367.20","1,371.00","1,340.40",223.14K,-1.68%
2016-08-08,"1,341.30","1,341.20","1,343.90","1,335.30",137.54K,-0.23%
2016-08-09,"1,346.70","1,341.20","1,348.50","1,336.00",124.48K,0.40%
2016-08-10,"1,351.90","1,347.00","1,363.60","1,345.70",191.32K,0.39%
2016-08-11,"1,350.00","1,353.20","1,359.40","1,341.40",155.59K,-0.14%
2016-08-12,"1,343.20","1,344.70","1,362.50","1,338.30",239.55K,-0.50%
2016-08-15,"1,347.50","1,343.60","1,349.10","1,340.90",120.15K,0.32%
2016-08-16,"1,356.90","1,345.20","1,364.30","1,344.80",221.72K,0.70%
2016-08-17,"1,348.80","1,351.30","1,356.80","1,340.50",169.16K,-0.60%
2016-08-18,"1,357.20","1,353.80","1,361.50","1,351.20",170.56K,0.62%
2016-08-19,"1,346.20","1,357.10","1,357.90","1,342.00",185.03K,-0.81%
2016-08-22,"1,343.40","1,345.00","1,345.70","1,335.40",156.45K,-0.21%
2016-08-23,"1,346.10","1,343.60","1,348.80","1,338.90",132.03K,0.20%
2016-08-24,"1,329.70","1,342.20","1,344.10","1,327.00",225.49K,-1.22%
2016-08-25,"1,324.60","1,327.40","1,330.20","1,321.00",167.66K,-0.38%
2016-08-26,"1,325.90","1,324.80","1,346.00","1,321.20",300.05K,0.10%
2016-08-29,"1,327.10","1,323.80","1,328.50","1,317.20",142.23K,0.09%
2016-08-30,"1,316.50","1,327.00","1,328.90","1,312.00",159.33K,-0.80%
2016-08-31,"1,311.40","1,314.70","1,319.20","1,306.90",179.95K,-0.39%
2016-09-01,"1,317.10","1,311.70","1,318.60","1,305.50",179.60K,0.43%
2016-09-02,"1,326.70","1,318.00","1,334.00","1,307.40",234.25K,0.73%
2016-09-05,"1,354.00","1,328.10","1,357.20","1,325.50",281.26K,2.06%
2016-09-07,"1,349.20","1,353.50","1,357.60","1,346.90",151.82K,-0.35%
2016-09-08,"1,341.60","1,349.10","1,353.90","1,339.10",182.89K,-0.56%
2016-09-09,"1,334.50","1,341.60","1,343.60","1,331.20",163.93K,-0.53%
2016-09-12,"1,325.60","1,332.00","1,333.80","1,323.30",194.66K,-0.67%
2016-09-13,"1,323.70","1,331.70","1,335.90","1,318.80",180.76K,-0.14%
2016-09-14,"1,326.10","1,322.60","1,329.80","1,316.60",139.43K,0.18%
2016-09-15,"1,318.00","1,325.80","1,332.50","1,312.10",211.23K,-0.61%
2016-09-16,"1,310.20","1,318.30","1,321.50","1,309.20",138.21K,-0.59%
2016-09-19,"1,317.80","1,313.20","1,321.80","1,312.60",115.84K,0.58%
2016-09-20,"1,318.20","1,316.30","1,321.10","1,315.20",93.72K,0.03%
2016-09-21,"1,331.40","1,318.00","1,341.30","1,310.90",268.97K,1.00%
2016-09-22,"1,344.70","1,338.90","1,347.80","1,335.10",166.86K,1.00%
2016-09-23,"1,341.70","1,340.30","1,344.50","1,337.40",113.26K,-0.22%
2016-09-26,"1,344.10","1,340.80","1,346.10","1,336.50",126.60K,0.18%
2016-09-27,"1,330.40","1,342.00","1,343.50","1,327.70",187.75K,-1.02%
2016-09-28,"1,323.70","1,330.10","1,331.10","1,321.10",157.57K,-0.50%
2016-09-29,"1,326.00","1,325.00","1,329.40","1,318.60",157.34K,0.17%
2016-09-30,"1,317.10","1,323.60","1,331.50","1,316.00",214.12K,-0.67%
2016-10-03,"1,312.70","1,321.00","1,322.60","1,311.80",130.14K,-0.33%
2016-10-04,"1,269.70","1,315.00","1,315.40","1,269.00",351.26K,-3.28%
