Date,Price,Open,High,Low,Vol.,Change %
2018-08-09,"1,219.90","1,222.00","1,225.60","1,218.40",232.04K,-0.09%
2018-08-10,"1,219.00","1,220.00","1,224.90","1,213.10",328.24K,-0.07%
2018-08-13,"1,198.90","1,218.40","1,221.40","1,198.60",374.12K,-1.65%
2018-08-14,"1,200.70","1,201.10","1,205.80","1,198.90",242.55K,0.15%
2018-08-15,"1,185.00","1,201.50","1,202.00","1,180.00",377.68K,-1.31%
2018-08-16,"1,184.00","1,183.00","1,189.00","1,167.10",362.11K,-0.08%
2018-08-17,"1,184.20","1,180.70","1,192.00","1,178.50",255.79K,0.02%
2018-08-20,"1,194.60","1,190.40","1,197.70","1,189.60",205.77K,0.88%
2018-08-21,"1,200.00","1,197.30","1,204.30","1,194.30",218.29K,0.45%
2018-08-22,"1,203.30","1,203.00","1,208.40","1,199.20",234.15K,0.28%
2018-08-23,"1,194.00","1,202.80","1,203.40","1,190.20",232.88K,-0.77%
2018-08-24,"1,213.30","1,191.60","1,215.40","1,189.50",293.98K,1.62%
2018-08-27,"1,216.00","1,214.50","1,218.80","1,209.30",209.19K,0.22%
2018-08-28,"1,214.40","1,217.70","1,220.70","1,205.80",273.18K,-0.13%
2018-08-29,"1,211.50","1,206.60","1,213.70","1,206.60",241.90K,-0.24%
2018-08-30,"1,205.00","1,212.60","1,214.00","1,202.10",288.07K,-0.54%
2018-08-31,"1,206.70","1,206.30","1,214.90","1,204.10",265.11K,0.14%
2018-09-03,"1,199.10","1,207.00","1,207.60","1,195.10",421.47K,-0.63%
2018-09-04,"1,199.10","1,206.30","1,209.70","1,195.10",421.47K,0.00%
2018-09-05,"1,201.30","1,197.20","1,204.20","1,196.40",209.56K,0.18%
2018-09-06,"1,204.30","1,202.50","1,212.70","1,200.50",284.20K,0.25%
2018-09-07,"1,200.40","1,205.60","1,209.00","1,198.70",287.65K,-0.32%
2018-09-10,"1,199.80","1,200.70","1,203.80","1,196.20",213.40K,-0.05%
2018-09-11,"1,202.20","1,200.40","1,204.80","1,192.70",263.07K,0.20%
2018-09-12,"1,210.90","1,203.50","1,213.90","1,197.60",304.32K,0.72%
2018-09-13,"1,208.20","1,212.40","1,218.00","1,205.00",304.35K,-0.22%
2018-09-14,"1,201.10","1,206.60","1,213.80","1,197.70",282.26K,-0.59%
2018-09-17,"1,205.80","1,199.80","1,209.70","1,197.50",209.94K,0.39%
2018-09-18,"1,202.90","1,206.40","1,208.20","1,200.30",229.11K,-0.24%
2018-09-19,"1,208.30","1,202.80","1,211.00","1,202.20",233.87K,0.45%
2018-09-20,"1,211.30","1,208.80","1,213.20","1,205.10",241.61K,0.25%
2018-09-21,"1,201.30","1,212.10","1,215.80","1,196.00",344.75K,-0.83%
2018-09-24,"1,204.40","1,204.00","1,208.80","1,198.60",214.29K,0.26%
2018-09-25,"1,205.10","1,203.10","1,207.90","1,201.30",197.64K,0.06%
2018-09-26,"1,199.10","1,205.50","1,206.90","1,194.60",343.48K,-0.50%
2018-09-27,"1,192.90","1,205.00","1,208.00","1,191.40",7.62K,-0.52%
2018-09-28,"1,201.90","1,192.60","1,203.40","1,190.00",3.69K,0.75%
2018-10-01,"1,197.40","1,201.70","1,202.10","1,193.80",3.49K,-0.37%
2018-10-02,"1,212.70","1,198.00","1,217.80","1,198.00",3.74K,1.28%
2018-10-03,"1,208.60","1,213.10","1,217.50","1,206.60",2.06K,-0.34%
2018-10-04,"1,207.40","1,207.50","1,216.10","1,205.30",11.23K,-0.10%
2018-10-05,"1,211.50","1,209.50","1,215.20","1,206.80",8.43K,0.34%
2018-10-08,"1,194.50","1,213.50","1,213.50","1,192.00",5.89K,-1.40%
2018-10-09,"1,197.40","1,197.70","1,201.00","1,192.80",4.84K,0.24%
2018-10-10,"1,199.30","1,199.30","1,204.00","1,194.60",7.15K,0.16%
2018-10-11,"1,233.60","1,204.30","1,235.70","1,200.70",18.34K,2.86%
2018-10-12,"1,227.90","1,234.10","1,234.10","1,225.50",8.20K,-0.46%
2018-10-15,"1,236.30","1,226.80","1,242.60","1,226.80",4.70K,0.68%
2018-10-16,"1,236.90","1,236.70","1,241.70","1,232.40",1.89K,0.05%
2018-10-17,"1,233.30","1,233.50","1,238.50","1,229.80",2.25K,-0.29%
2018-10-18,"1,236.10","1,231.40","1,239.30","1,227.70",3.41K,0.23%
2018-10-19,"1,234.60","1,234.80","1,239.50","1,232.60",2.36K,-0.12%
2018-10-22,"1,230.60","1,236.30","1,238.60","1,228.80",12.32K,-0.32%
2018-10-23,"1,242.90","1,231.30","1,248.90","1,230.60",4.01K,1.00%
2018-10-24,"1,237.20","1,239.40","1,243.00","1,234.30",2.26K,-0.46%
2018-10-25,"1,238.60","1,243.00","1,248.00","1,236.80",14.07K,0.11%
2018-10-26,"1,241.90","1,241.00","1,252.00","1,239.10",7.73K,0.27%
2018-10-29,"1,233.70","1,242.90","1,243.60","1,232.30",5.19K,-0.66%
2018-10-30,"1,231.30","1,238.10","1,238.50","1,227.50",5.16K,-0.19%
2018-10-31,"1,220.80","1,230.30","1,230.70","1,219.40",21.57K,-0.85%
2018-11-01,"1,244.50","1,222.30","1,245.00","1,222.30",25.43K,1.94%
2018-11-02,"1,239.30","1,241.80","1,244.00","1,237.30",10.19K,-0.42%
2018-11-05,"1,238.40","1,240.60","1,242.40","1,234.50",11.09K,-0.07%
2018-11-06,"1,232.40","1,239.40","1,243.50","1,231.00",12.00K,-0.48%
2018-11-07,"1,234.80","1,234.60","1,244.00","1,230.60",24.65K,0.19%
2018-11-08,"1,231.20","1,233.80","1,234.30","1,227.00",33.19K,-0.29%
2018-11-09,"1,214.60","1,230.30","1,230.30","1,213.30",48.33K,-1.35%
2018-11-12,"1,209.40","1,216.00","1,218.00","1,206.60",30.63K,-0.43%
2018-11-13,"1,207.30","1,207.70","1,211.30","1,202.40",35.58K,-0.17%
2018-11-14,"1,216.00","1,209.70","1,223.20","1,204.00",23.06K,0.72%
2018-11-15,"1,221.10","1,217.70","1,222.80","1,213.30",16.27K,0.42%
2018-11-16,"1,229.00","1,220.30","1,232.10","1,220.30",30.63K,0.65%
2018-11-19,"1,231.10","1,229.00","1,232.20","1,224.50",34.54K,0.17%
2018-11-20,"1,227.00","1,230.70","1,235.40","1,226.10",46.66K,-0.33%
2018-11-21,"1,233.80","1,228.70","1,236.70","1,226.20",53.07K,0.55%
2018-11-22,"1,223.20","1,227.80","1,229.20","1,220.30",240.35K,-0.86%
2018-11-23,"1,229.10","1,232.80","1,235.50","1,226.20",62.61K,0.48%
2018-11-26,"1,228.70","1,230.40","1,234.50","1,228.00",142.17K,-0.03%
2018-11-27,"1,219.90","1,228.50","1,231.70","1,217.80",135.21K,-0.72%
2018-11-28,"1,229.80","1,220.90","1,233.80","1,216.80",209.03K,0.81%
2018-11-29,"1,236.30","1,232.90","1,240.50","1,232.90",3.08K,0.53%
2018-11-30,"1,231.80","1,235.10","1,236.70","1,227.80",2.62K,-0.36%
2018-12-03,"1,245.50","1,233.30","1,246.10","1,233.00",2.38K,1.11%
2018-12-04,"1,252.50","1,242.50","1,253.30","1,241.90",3.67K,0.56%
2018-12-05,"1,248.60","1,250.60","1,250.60","1,244.80",1.64K,-0.31%
2018-12-06,"1,249.60","1,249.80","1,255.60","1,246.00",5.32K,0.08%
2018-12-07,"1,258.70","1,249.00","1,261.90","1,249.00",7.94K,0.73%
2018-12-10,"1,255.60","1,261.50","1,262.30","1,253.20",5.92K,-0.25%
2018-12-11,"1,253.40","1,256.20","1,261.00","1,252.60",7.13K,-0.18%
2018-12-12,"1,256.20","1,254.30","1,258.50","1,253.50",4.90K,0.22%
2018-12-13,"1,253.60","1,257.20","1,257.60","1,250.80",3.89K,-0.21%
2018-12-14,"1,247.50","1,252.20","1,253.30","1,242.50",3.72K,-0.49%
2018-12-17,"1,258.00","1,247.40","1,258.30","1,245.90",5.21K,0.84%
2018-12-18,"1,259.80","1,256.10","1,260.20","1,255.20",10.50K,0.14%
2018-12-19,"1,262.60","1,259.90","1,268.20","1,251.60",5.06K,0.22%
2018-12-20,"1,274.20","1,253.30","1,276.30","1,252.50",10.10K,0.92%
2018-12-21,"1,264.20","1,270.00","1,272.30","1,263.30",5.35K,-0.78%
2018-12-24,"1,278.00","1,266.30","1,279.90","1,266.30",3.90K,1.09%
2018-12-26,"1,279.20","1,279.20","1,288.30","1,274.00",4.22K,0.09%
2018-12-27,"1,287.40","1,275.90","1,287.70","1,275.60",5.52K,0.64%
2018-12-28,"1,289.30","1,283.80","1,289.90","1,283.10",4.61K,0.15%
2018-12-31,"1,287.70","1,289.60","1,292.60","1,285.80",11.64K,-0.12%
