Date,Price,Open,High,Low,Vol.,Change %
2022-11-06,"20,916.3","21,298.7","21,360.4","20,901.0",242.26K,-1.81%
2022-11-07,"20,589.0","20,916.3","21,055.4","20,410.5",414.24K,-1.56%
2022-11-08,"18,527.4","20,589.0","20,667.5","17,260.0",865.10K,-10.01%
2022-11-09,"15,886.9","18,538.9","18,583.8","15,603.3",869.57K,-14.25%
2022-11-10,"17,589.1","15,887.0","18,138.2","15,799.3",720.74K,10.71%
2022-11-11,"17,049.9","17,589.1","17,679.4","16,435.5",466.35K,-3.07%
2022-11-12,"16,795.2","17,049.9","17,100.8","16,633.9",192.91K,-1.49%
2022-11-13,"16,324.5","16,803.9","16,946.5","16,274.9",210.80K,-2.80%
2022-11-14,"16,613.7","16,325.0","17,158.4","15,834.0",442.46K,1.77%
2022-11-15,"16,895.1","16,615.0","17,112.0","16,543.9",337.15K,1.69%
2022-11-16,"16,540.5","16,895.4","16,993.4","16,408.2",295.73K,-2.10%
2022-11-17,"16,691.2","16,540.5","16,739.7","16,425.8",257.00K,0.91%
2022-11-18,"16,638.3","16,715.4","16,846.3","16,553.0",241.96K,-0.32%
2022-11-19,"16,699.2","16,652.2","16,814.9","16,608.9",114.89K,0.37%
2022-11-20,"16,286.7","16,699.3","16,749.3","16,209.2",172.83K,-2.47%
