Date,Price,Open,High,Low,Vol.,Change %
2021-05-19,"1,883.40","1,872.20","1,893.20","1,854.40",58.81K,0.71%
2021-05-20,"1,883.90","1,872.20","1,887.20","1,866.20",44.91K,0.03%
2021-05-21,"1,878.90","1,880.40","1,892.30","1,872.50",53.04K,-0.27%
2021-05-24,"1,886.70","1,885.60","1,890.00","1,877.90",55.84K,0.42%
2021-05-25,"1,900.50","1,883.40","1,903.70","1,875.40",176.60K,0.73%
2021-05-26,"1,903.80","1,902.40","1,915.60","1,893.00",178.18K,0.17%
2021-05-27,"1,900.10","1,900.90","1,907.70","1,892.80",3.11K,-0.19%
2021-05-28,"1,906.90","1,901.50","1,910.00","1,886.60",1.21K,0.36%
2021-05-31,"1,905.00","1,906.80","1,919.20","1,894.50",290.65K,-0.10%
2021-06-01,"1,906.90","1,909.30","1,920.50","1,896.50",1.90K,0.10%
2021-06-02,"1,911.70","1,903.00","1,913.50","1,898.60",0.89K,0.25%
2021-06-03,"1,875.20","1,911.70","1,913.60","1,869.30",1.71K,-1.91%
2021-06-04,"1,893.80","1,875.00","1,900.50","1,857.60",1.78K,0.99%
2021-06-07,"1,900.60","1,894.30","1,904.60","1,885.60",1.02K,0.36%
2021-06-08,"1,896.40","1,903.20","1,908.00","1,888.00",1.58K,-0.22%
2021-06-09,"1,897.50","1,896.40","1,903.40","1,892.00",0.64K,0.06%
2021-06-10,"1,898.30","1,892.90","1,905.00","1,874.40",1.60K,0.04%
2021-06-11,"1,881.70","1,903.70","1,907.50","1,879.00",1.57K,-0.87%
2021-06-14,"1,867.90","1,880.70","1,881.20","1,847.80",1.78K,-0.73%
2021-06-15,"1,858.40","1,869.90","1,872.80","1,855.00",0.77K,-0.51%
2021-06-16,"1,863.40","1,863.50","1,866.70","1,810.00",1.15K,0.27%
2021-06-17,"1,776.70","1,815.70","1,827.90","1,770.00",3.08K,-4.65%
2021-06-18,"1,770.90","1,776.80","1,798.20","1,763.30",2.40K,-0.33%
2021-06-21,"1,784.80","1,769.30","1,788.30","1,769.30",1.24K,0.78%
2021-06-22,"1,779.30","1,784.40","1,791.60","1,775.00",0.60K,-0.31%
2021-06-23,"1,785.30","1,780.30","1,797.00","1,775.30",0.86K,0.34%
2021-06-24,"1,778.70","1,780.20","1,790.00","1,775.10",0.93K,-0.37%
2021-06-25,"1,779.80","1,776.90","1,792.20","1,776.30",1.33K,0.06%
2021-06-28,"1,782.70","1,783.10","1,786.60","1,773.60",0.64K,0.16%
2021-06-29,"1,765.40","1,780.50","1,780.60","1,752.50",1.35K,-0.97%
2021-06-30,"1,773.50","1,763.90","1,775.40","1,755.40",1.30K,0.46%
2021-07-01,"1,778.50","1,772.50","1,785.00","1,768.30",1.10K,0.28%
2021-07-02,"1,785.20","1,780.20","1,797.60","1,777.00",1.11K,0.38%
2021-07-05,"1,794.20","1,787.50","1,815.70","1,784.70",276.60K,0.50%
2021-07-06,"1,795.90","1,787.40","1,817.20","1,787.00",3.97K,0.09%
2021-07-07,"1,803.90","1,798.10","1,811.90","1,796.00",1.60K,0.45%
2021-07-08,"1,801.90","1,806.60","1,821.00","1,795.50",3.63K,-0.11%
2021-07-09,"1,812.10","1,805.40","1,814.60","1,798.40",3.83K,0.57%
2021-07-12,"1,807.60","1,809.90","1,811.00","1,793.50",2.38K,-0.25%
2021-07-13,"1,811.70","1,808.80","1,819.40","1,800.50",3.16K,0.23%
2021-07-14,"1,826.70","1,809.80","1,832.40","1,807.20",2.39K,0.83%
2021-07-15,"1,830.80","1,830.10","1,836.20","1,822.70",5.06K,0.22%
2021-07-16,"1,816.70","1,832.20","1,833.80","1,811.60",4.48K,-0.77%
2021-07-19,"1,810.90","1,814.00","1,819.50","1,797.30",3.00K,-0.32%
2021-07-20,"1,813.10","1,814.60","1,827.20","1,807.00",7.14K,0.12%
2021-07-21,"1,805.10","1,811.50","1,815.90","1,796.60",4.22K,-0.44%
2021-07-22,"1,807.10","1,805.80","1,810.10","1,794.00",4.32K,0.11%
2021-07-23,"1,803.60","1,809.10","1,812.20","1,791.00",8.98K,-0.19%
2021-07-26,"1,801.10","1,804.00","1,813.80","1,798.00",10.14K,-0.14%
2021-07-27,"1,801.70","1,799.20","1,807.20","1,794.80",8.57K,0.03%
2021-07-28,"1,801.80","1,800.50","1,811.00","1,793.00",23.61K,0.01%
2021-07-29,"1,835.80","1,811.50","1,837.50","1,810.90",212.07K,1.89%
2021-07-30,"1,817.20","1,832.50","1,835.50","1,813.10",157.14K,-1.01%
2021-08-02,"1,822.20","1,817.00","1,823.20","1,808.20",159.76K,0.28%
2021-08-03,"1,814.10","1,816.80","1,818.20","1,809.50",103.45K,-0.44%
2021-08-04,"1,814.50","1,813.70","1,835.90","1,808.30",244.68K,0.02%
2021-08-05,"1,808.90","1,814.90","1,817.90","1,799.70",169.84K,-0.31%
2021-08-06,"1,763.10","1,806.70","1,807.00","1,759.50",323.15K,-2.53%
2021-08-09,"1,726.50","1,765.00","1,765.70","1,677.90",289.54K,-2.08%
2021-08-10,"1,731.70","1,732.00","1,739.40","1,718.50",182.56K,0.30%
2021-08-11,"1,753.30","1,730.40","1,756.70","1,724.60",185.44K,1.25%
2021-08-12,"1,751.80","1,752.90","1,759.60","1,742.60",137.12K,-0.09%
2021-08-13,"1,778.20","1,754.40","1,781.90","1,753.00",144.81K,1.51%
2021-08-16,"1,789.80","1,780.90","1,791.30","1,772.00",137.70K,0.65%
2021-08-17,"1,787.80","1,789.10","1,797.60","1,782.10",144.82K,-0.11%
2021-08-18,"1,784.40","1,787.80","1,795.70","1,778.80",132.73K,-0.19%
2021-08-19,"1,783.10","1,789.50","1,795.00","1,774.60",151.25K,-0.07%
2021-08-20,"1,784.00","1,782.80","1,791.00","1,780.00",107.97K,0.05%
2021-08-23,"1,806.30","1,781.20","1,809.10","1,778.00",156.32K,1.25%
2021-08-24,"1,808.50","1,807.60","1,812.20","1,802.60",114.79K,0.12%
2021-08-25,"1,791.00","1,805.10","1,805.30","1,784.00",163.46K,-0.97%
2021-08-26,"1,795.20","1,793.00","1,800.40","1,781.30",134.53K,0.23%
2021-08-27,"1,819.50","1,795.20","1,821.90","1,785.20",203.64K,1.35%
2021-08-30,"1,812.20","1,821.60","1,826.50","1,810.00",104.88K,-0.40%
2021-08-31,"1,818.10","1,812.20","1,821.90","1,803.40",170.39K,0.33%
2021-09-01,"1,816.00","1,816.70","1,822.70","1,810.60",140.12K,-0.12%
2021-09-02,"1,811.50","1,816.20","1,819.60","1,806.50",113.03K,-0.25%
2021-09-03,"1,833.70","1,811.50","1,836.90","1,810.90",184.98K,1.23%
