Date,Price,Open,High,Low,Vol.,Change %
2022-05-04,"1,876.20","1,876.10","1,898.80","1,868.80",29.35K,-0.09%
2022-05-05,"1,883.00","1,891.30","1,917.60","1,879.60",28.69K,0.36%
2022-05-06,"1,890.20","1,884.50","1,900.80","1,872.40",52.58K,0.38%
2022-05-09,"1,865.90","1,890.90","1,891.80","1,858.60",71.72K,-1.29%
2022-05-10,"1,848.40","1,860.30","1,871.60","1,841.90",90.25K,-0.94%
2022-05-11,"1,861.00","1,844.90","1,864.50","1,838.00",60.05K,0.68%
2022-05-12,"1,831.60","1,858.80","1,865.80","1,827.20",71.42K,-1.58%
2022-05-13,"1,814.80","1,828.10","1,834.20","1,804.00",21.40K,-0.92%
2022-05-16,"1,820.40","1,816.00","1,832.40","1,792.00",27.77K,0.31%
2022-05-17,"1,825.40","1,831.70","1,840.90","1,817.80",27.00K,0.27%
2022-05-18,"1,822.40","1,820.20","1,829.30","1,811.70",40.54K,-0.16%
2022-05-19,"1,847.80","1,821.30","1,854.50","1,814.90",38.86K,1.39%
2022-05-20,"1,848.40","1,847.40","1,854.00","1,837.30",42.70K,0.03%
2022-05-23,"1,853.90","1,850.90","1,870.40","1,849.70",62.66K,0.30%
2022-05-24,"1,871.40","1,858.60","1,875.00","1,853.90",76.58K,0.94%
2022-05-25,"1,852.50","1,871.20","1,872.70","1,845.00",99.60K,-1.01%
2022-05-26,"1,853.90","1,857.90","1,859.00","1,842.50",92.09K,0.08%
2022-05-27,"1,865.00","1,863.00","1,873.40","1,859.80",1.64K,0.60%
2022-05-30,"1,848.40","1,856.50","1,867.90","1,837.60",201.80K,-0.89%
2022-05-31,"1,856.30","1,862.00","1,875.30","1,847.10",2.93K,0.43%
2022-06-01,"1,856.70","1,846.20","1,860.70","1,838.60",1.11K,0.02%
2022-06-02,"1,879.40","1,856.90","1,882.10","1,856.90",1.24K,1.22%
2022-06-03,"1,858.30","1,880.90","1,886.40","1,858.00",0.84K,-1.12%
2022-06-06,"1,851.90","1,863.40","1,869.00","1,851.80",0.29K,-0.34%
2022-06-07,"1,860.50","1,852.30","1,866.00","1,847.10",0.58K,0.46%
2022-06-08,"1,865.00","1,863.70","1,870.60","1,855.40",1.85K,0.24%
2022-06-09,"1,861.20","1,863.90","1,865.00","1,850.70",1.06K,-0.20%
2022-06-10,"1,883.90","1,858.50","1,887.40","1,835.00",2.02K,1.22%
2022-06-13,"1,840.20","1,887.40","1,890.60","1,828.00",3.02K,-2.32%
2022-06-14,"1,822.40","1,828.80","1,841.30","1,814.90",6.44K,-0.97%
2022-06-15,"1,828.60","1,818.20","1,854.00","1,817.80",3.10K,0.34%
2022-06-16,"1,858.90","1,844.90","1,869.00","1,825.80",2.24K,1.66%
2022-06-17,"1,849.60","1,870.00","1,870.00","1,845.30",0.88K,-0.50%
2022-06-20,"1,838.80","1,840.60","1,848.40","1,830.70",176.30K,-0.58%
2022-06-21,"1,847.80","1,847.50","1,856.00","1,840.00",3.73K,0.49%
2022-06-22,"1,847.40","1,843.10","1,859.00","1,833.60",2.54K,-0.02%
2022-06-23,"1,838.60","1,848.50","1,857.60","1,832.40",2.55K,-0.48%
2022-06-24,"1,839.30","1,833.60","1,842.30","1,826.70",3.38K,0.04%
2022-06-27,"1,833.90","1,848.50","1,851.50","1,831.20",1.80K,-0.29%
2022-06-28,"1,830.30","1,833.00","1,839.50","1,828.90",2.99K,-0.20%
2022-06-29,"1,826.50","1,830.20","1,843.60","1,820.00",1.43K,-0.21%
2022-06-30,"1,816.30","1,828.00","1,835.10","1,811.90",2.83K,-0.56%
2022-07-01,"1,810.40","1,814.80","1,822.00","1,792.70",3.28K,-0.32%
2022-07-04,"1,763.90","1,814.40","1,815.20","1,763.00",310.37K,-2.57%
2022-07-05,"1,772.80","1,823.00","1,823.90","1,772.00",2.66K,0.50%
2022-07-06,"1,745.10","1,775.60","1,779.40","1,739.40",4.85K,-1.56%
2022-07-07,"1,748.30","1,746.50","1,756.60","1,744.50",2.88K,0.18%
2022-07-08,"1,750.90","1,747.90","1,760.20","1,734.80",6.63K,0.15%
2022-07-11,"1,740.30","1,750.00","1,751.30","1,737.60",6.75K,-0.61%
2022-07-12,"1,733.40","1,740.20","1,747.50","1,730.20",5.71K,-0.40%
2022-07-13,"1,744.00","1,732.00","1,752.30","1,713.10",5.40K,0.61%
2022-07-14,"1,714.50","1,741.20","1,741.20","1,703.80",5.76K,-1.69%
2022-07-15,"1,711.60","1,716.60","1,722.80","1,705.50",2.93K,-0.17%
2022-07-18,"1,717.70","1,713.20","1,729.60","1,712.10",5.88K,0.36%
2022-07-19,"1,718.00","1,713.20","1,723.70","1,710.60",5.09K,0.02%
2022-07-20,"1,707.70","1,717.00","1,719.90","1,698.00",4.85K,-0.60%
2022-07-21,"1,721.10","1,701.70","1,726.80","1,686.30",7.29K,0.78%
2022-07-22,"1,735.00","1,724.60","1,745.30","1,719.50",7.71K,0.81%
2022-07-25,"1,727.10","1,733.80","1,742.00","1,720.80",6.09K,-0.46%
2022-07-26,"1,726.00","1,725.30","1,733.90","1,720.00",10.32K,-0.06%
2022-07-27,"1,728.00","1,724.20","1,748.00","1,717.50",17.57K,0.12%
2022-07-28,"1,769.20","1,751.40","1,774.40","1,750.40",192.86K,2.38%
2022-07-29,"1,781.80","1,773.10","1,784.60","1,768.40",140.67K,0.71%
2022-08-01,"1,787.70","1,782.50","1,792.50","1,774.30",133.74K,0.33%
2022-08-02,"1,789.70","1,789.20","1,805.00","1,776.00",174.17K,0.11%
2022-08-03,"1,776.40","1,777.30","1,789.40","1,770.00",151.73K,-0.74%
2022-08-04,"1,806.90","1,782.10","1,812.00","1,779.40",153.29K,1.72%
2022-08-05,"1,791.20","1,807.70","1,811.60","1,780.20",168.90K,-0.87%
2022-08-08,"1,805.20","1,790.30","1,806.40","1,786.90",103.68K,0.78%
2022-08-09,"1,812.30","1,805.50","1,817.00","1,799.40",120.51K,0.39%
2022-08-10,"1,813.70","1,811.50","1,824.60","1,803.30",154.59K,0.08%
2022-08-11,"1,807.20","1,807.90","1,814.90","1,798.60",121.26K,-0.36%
2022-08-12,"1,815.50","1,805.20","1,819.10","1,799.60",118.65K,0.46%
2022-08-15,"1,798.10","1,818.90","1,818.90","1,787.60",137.77K,-0.96%
2022-08-16,"1,789.70","1,795.50","1,798.00","1,785.40",94.40K,-0.47%
2022-08-17,"1,776.70","1,790.80","1,796.60","1,773.90",137.83K,-0.73%
2022-08-18,"1,771.20","1,777.10","1,786.30","1,768.80",124.32K,-0.31%
2022-08-19,"1,762.90","1,773.10","1,773.30","1,759.10",138.70K,-0.47%
2022-08-22,"1,748.40","1,760.60","1,762.10","1,740.20",142.86K,-0.82%
2022-08-23,"1,761.20","1,750.00","1,767.50","1,743.10",145.26K,0.73%
2022-08-24,"1,761.50","1,761.30","1,769.50","1,754.80",112.65K,0.02%
2022-08-25,"1,771.40","1,764.40","1,778.80","1,763.00",117.57K,0.56%
2022-08-26,"1,749.80","1,771.80","1,772.30","1,746.20",176.90K,-1.22%
